id,state,name,residents_confirmed,residents_confirmed_rate,residents_deaths,residents_deaths_rate,residents_active,residents_active_rate,residents_tested,residents_tested_rate,staff_confirmed,staff_confirmed_rate,staff_deaths,staff_deaths_rate,staff_active,staff_active_rate
1491,Utah,Atherton Community Treatment Center,2020-10-20|0;2020-10-21|0;2020-10-26|0;2020-10-27|0;2020-10-28|0;2020-10-29|0;2020-10-30|0;2020-11-03|0;2020-11-05|2;2020-11-10|2;2020-11-12|2;2020-11-14|2;2020-11-16|2;2020-11-18|3;2020-11-20|3;2020-11-22|3;2020-11-23|3;2020-11-26|6;2020-11-29|6;2020-11-30|6;2020-12-02|6;2020-12-04|6;2020-12-06|6;2020-12-07|6;2020-12-09|7;2020-12-13|7;2020-12-14|7;2020-12-16|7;2020-12-21|14;2020-12-22|14;2020-12-23|14;2020-12-25|14;2020-12-27|14;2020-12-28|14;2020-12-29|14;2020-12-30|14;2021-01-01|14;2021-01-03|14;2021-01-04|14;2021-01-05|14;2021-01-06|14;2021-01-08|14;2021-01-10|14;2021-01-11|14;2021-01-13|14;2021-01-15|14;2021-01-17|14;2021-01-18|14;2021-01-20|14;2021-01-22|14;2021-01-25|14;2021-01-27|14;2021-01-29|14;2021-01-31|14;2021-02-01|14;2021-02-03|14;2021-02-05|14;2021-02-07|14;2021-02-08|14;2021-02-10|14;2021-02-12|14;2021-02-14|14;2021-02-15|14;2021-02-17|14;2021-02-19|14;2021-02-22|14;2021-02-23|14;2021-02-24|14;2021-02-26|14;2021-02-28|14;2021-03-01|14;2021-03-03|14;2021-03-05|14;2021-03-07|14;2021-03-08|14;2021-03-10|14;2021-03-12|14;2021-03-14|14;2021-03-15|14;2021-03-17|14;2021-03-19|14;2021-03-21|14;2021-03-22|14;2021-03-24|14;2021-03-26|14;2021-03-28|14;2021-03-29|14;2021-03-31|14;2021-04-02|14;2021-04-04|14;2021-04-05|14;2021-04-07|14;2021-04-09|18;2021-04-11|18;2021-04-12|18;2021-04-14|19;2021-04-16|19;2021-04-18|19;2021-04-19|19;2021-04-21|19;2021-04-23|19;2021-04-25|19;2021-04-26|19;2021-04-28|19;2021-04-30|19;2021-05-03|19;2021-05-05|19;2021-05-07|19;2021-05-09|19;2021-05-10|19;2021-05-12|19;2021-05-14|19;2021-05-16|19;2021-05-17|19;2021-05-19|19;2021-05-21|19;2021-05-23|19;2021-05-24|19;2021-05-26|19;2021-05-30|19;2021-05-31|19;2021-06-02|19;2021-06-04|19;2021-06-06|19;2021-06-07|19;2021-06-09|19;2021-06-11|19;2021-06-13|19;2021-06-14|19;2021-06-18|19;2021-06-21|19;2021-06-25|19;2021-06-28|19;,,2020-10-20|0;2020-10-21|0;2020-10-26|0;2020-10-27|0;2020-10-28|0;2020-10-29|0;2020-10-30|0;2020-11-03|0;2020-11-05|0;2020-11-10|0;2020-11-12|0;2020-11-14|0;2020-11-16|0;2020-11-18|0;2020-11-20|0;2020-11-22|0;2020-11-23|0;2020-11-26|0;2020-11-29|0;2020-11-30|0;2020-12-02|0;2020-12-04|0;2020-12-06|0;2020-12-07|0;2020-12-09|0;2020-12-13|0;2020-12-14|0;2020-12-16|0;2020-12-21|0;2020-12-22|0;2020-12-23|0;2020-12-25|0;2020-12-27|0;2020-12-28|0;2020-12-29|0;2020-12-30|0;2021-01-01|0;2021-01-03|0;2021-01-04|0;2021-01-05|0;2021-01-06|0;2021-01-08|0;2021-01-10|0;2021-01-11|0;2021-01-13|0;2021-01-15|0;2021-01-17|0;2021-01-18|0;2021-01-20|0;2021-01-22|0;2021-01-25|0;2021-01-27|0;2021-01-29|0;2021-01-31|0;2021-02-01|0;2021-02-03|0;2021-02-05|0;2021-02-07|0;2021-02-08|0;2021-02-10|0;2021-02-12|0;2021-02-14|0;2021-02-15|0;2021-02-17|0;2021-02-19|0;2021-02-22|0;2021-02-23|0;2021-02-24|0;2021-02-26|0;2021-02-28|0;2021-03-01|0;2021-03-03|0;2021-03-05|0;2021-03-07|0;2021-03-08|0;2021-03-10|0;2021-03-12|0;2021-03-14|0;2021-03-15|0;2021-03-17|0;2021-03-19|0;2021-03-21|0;2021-03-22|0;2021-03-24|0;2021-03-26|0;2021-03-28|0;2021-03-29|0;2021-03-31|0;2021-04-02|0;2021-04-04|0;2021-04-05|0;2021-04-07|0;2021-04-09|0;2021-04-11|0;2021-04-12|0;2021-04-14|0;2021-04-16|0;2021-04-18|0;2021-04-19|0;2021-04-21|0;2021-04-23|0;2021-04-25|0;2021-04-26|0;2021-04-28|0;2021-04-30|0;2021-05-03|0;2021-05-05|0;2021-05-07|0;2021-05-09|0;2021-05-10|0;2021-05-12|0;2021-05-14|0;2021-05-16|0;2021-05-17|0;2021-05-19|0;2021-05-21|0;2021-05-23|0;2021-05-24|0;2021-05-26|0;2021-05-30|0;2021-05-31|0;2021-06-02|0;2021-06-04|0;2021-06-06|0;2021-06-07|0;2021-06-09|0;2021-06-11|0;2021-06-13|0;2021-06-14|0;2021-06-18|0;2021-06-21|0;2021-06-25|0;2021-06-28|0;,,,,2020-10-20|7;2020-10-21|7;2020-10-26|7;2020-10-27|7;2020-10-28|10;2020-10-29|10;2020-10-30|10;2020-11-03|10;2020-11-05|13;2020-11-10|13;2020-11-12|13;2020-11-14|13;2020-11-16|13;2020-11-18|37;2020-11-20|37;2020-11-22|37;2020-11-23|37;2020-11-26|64;2020-11-29|64;2020-11-30|64;2020-12-02|64;2020-12-04|64;2020-12-06|64;2020-12-07|64;2020-12-09|66;2020-12-13|66;2020-12-14|66;2020-12-16|66;2020-12-21|97;2020-12-22|97;2020-12-23|97;2020-12-25|97;2020-12-27|97;2020-12-28|97;2020-12-29|97;2020-12-30|121;2021-01-01|121;2021-01-03|121;2021-01-04|121;2021-01-05|121;2021-01-06|121;2021-01-08|121;2021-01-10|121;2021-01-11|121;2021-01-13|145;2021-01-15|145;2021-01-17|145;2021-01-18|145;2021-01-20|145;2021-01-22|166;2021-01-25|166;2021-01-27|166;2021-01-29|166;2021-01-31|166;2021-02-01|166;2021-02-03|166;2021-02-05|166;2021-02-07|166;2021-02-08|166;2021-02-10|166;2021-02-12|185;2021-02-14|185;2021-02-15|185;2021-02-17|185;2021-02-19|187;2021-02-22|187;2021-02-23|187;2021-02-24|213;2021-02-26|213;2021-02-28|213;2021-03-01|213;2021-03-03|213;2021-03-05|215;2021-03-07|215;2021-03-08|215;2021-03-10|215;2021-03-12|215;2021-03-14|241;2021-03-15|241;2021-03-17|241;2021-03-19|268;2021-03-21|268;2021-03-22|268;2021-03-24|268;2021-03-26|268;2021-03-28|268;2021-03-29|268;2021-03-31|268;2021-04-02|277;2021-04-04|277;2021-04-05|277;2021-04-07|277;2021-04-09|307;2021-04-11|307;2021-04-12|307;2021-04-14|337;2021-04-16|337;2021-04-18|337;2021-04-19|337;2021-04-21|337;2021-04-23|337;2021-04-25|337;2021-04-26|337;2021-04-28|337;2021-04-30|337;2021-05-03|337;2021-05-05|337;2021-05-07|337;2021-05-09|364;2021-05-10|364;2021-05-12|364;2021-05-14|364;2021-05-16|364;2021-05-17|364;2021-05-19|364;2021-05-21|364;2021-05-23|364;2021-05-24|364;2021-05-26|364;2021-05-30|364;2021-05-31|364;2021-06-02|364;2021-06-04|396;2021-06-06|396;2021-06-07|396;2021-06-09|396;2021-06-11|396;2021-06-13|396;2021-06-14|396;2021-06-18|396;2021-06-21|396;2021-06-25|396;2021-06-28|396;,,,,,,,
1492,Utah,Bonneville Community Correctional Center,2020-10-20|11;2020-10-21|11;2020-10-26|11;2020-10-27|11;2020-10-28|11;2020-10-29|11;2020-10-30|11;2020-11-03|11;2020-11-05|12;2020-11-10|12;2020-11-12|12;2020-11-14|12;2020-11-16|12;2020-11-18|12;2020-11-20|12;2020-11-22|12;2020-11-23|12;2020-11-26|12;2020-11-29|12;2020-11-30|12;2020-12-02|12;2020-12-04|12;2020-12-06|12;2020-12-07|12;2020-12-09|12;2020-12-13|12;2020-12-14|12;2020-12-16|12;2020-12-21|12;2020-12-22|12;2020-12-23|12;2020-12-25|12;2020-12-27|12;2020-12-28|12;2020-12-29|12;2020-12-30|12;2021-01-01|12;2021-01-03|12;2021-01-04|12;2021-01-05|12;2021-01-06|12;2021-01-08|12;2021-01-10|12;2021-01-11|12;2021-01-13|12;2021-01-15|12;2021-01-17|12;2021-01-18|12;2021-01-20|12;2021-01-22|12;2021-01-25|12;2021-01-27|12;2021-01-29|12;2021-01-31|12;2021-02-01|12;2021-02-03|12;2021-02-05|12;2021-02-07|12;2021-02-08|12;2021-02-10|12;2021-02-12|12;2021-02-14|12;2021-02-15|12;2021-02-17|12;2021-02-19|12;2021-02-22|12;2021-02-23|12;2021-02-24|12;2021-02-26|12;2021-02-28|12;2021-03-01|12;2021-03-03|12;2021-03-05|12;2021-03-07|12;2021-03-08|12;2021-03-10|12;2021-03-12|12;2021-03-14|12;2021-03-15|12;2021-03-17|12;2021-03-19|12;2021-03-21|12;2021-03-22|12;2021-03-24|12;2021-03-26|12;2021-03-28|12;2021-03-29|12;2021-03-31|12;2021-04-02|12;2021-04-04|12;2021-04-05|12;2021-04-07|12;2021-04-09|12;2021-04-11|12;2021-04-12|12;2021-04-14|12;2021-04-16|12;2021-04-18|12;2021-04-19|12;2021-04-21|12;2021-04-23|15;2021-04-25|15;2021-04-26|15;2021-04-28|15;2021-04-30|15;2021-05-03|15;2021-05-05|15;2021-05-07|15;2021-05-09|15;2021-05-10|15;2021-05-12|15;2021-05-14|15;2021-05-16|15;2021-05-17|15;2021-05-19|15;2021-05-21|15;2021-05-23|15;2021-05-24|15;2021-05-26|15;2021-05-30|15;2021-05-31|15;2021-06-02|15;2021-06-04|15;2021-06-06|15;2021-06-07|15;2021-06-09|15;2021-06-11|15;2021-06-13|15;2021-06-14|15;2021-06-18|15;2021-06-21|15;2021-06-25|15;2021-06-28|15;,,2020-10-20|0;2020-10-21|0;2020-10-26|0;2020-10-27|0;2020-10-28|0;2020-10-29|0;2020-10-30|0;2020-11-03|0;2020-11-05|0;2020-11-10|0;2020-11-12|0;2020-11-14|0;2020-11-16|0;2020-11-18|0;2020-11-20|0;2020-11-22|0;2020-11-23|0;2020-11-26|0;2020-11-29|0;2020-11-30|0;2020-12-02|0;2020-12-04|0;2020-12-06|0;2020-12-07|0;2020-12-09|0;2020-12-13|0;2020-12-14|0;2020-12-16|0;2020-12-21|0;2020-12-22|0;2020-12-23|0;2020-12-25|0;2020-12-27|0;2020-12-28|0;2020-12-29|0;2020-12-30|0;2021-01-01|0;2021-01-03|0;2021-01-04|0;2021-01-05|0;2021-01-06|0;2021-01-08|0;2021-01-10|0;2021-01-11|0;2021-01-13|0;2021-01-15|0;2021-01-17|0;2021-01-18|0;2021-01-20|0;2021-01-22|0;2021-01-25|0;2021-01-27|0;2021-01-29|0;2021-01-31|0;2021-02-01|0;2021-02-03|0;2021-02-05|0;2021-02-07|0;2021-02-08|0;2021-02-10|0;2021-02-12|0;2021-02-14|0;2021-02-15|0;2021-02-17|0;2021-02-19|0;2021-02-22|0;2021-02-23|0;2021-02-24|0;2021-02-26|0;2021-02-28|0;2021-03-01|0;2021-03-03|0;2021-03-05|0;2021-03-07|0;2021-03-08|0;2021-03-10|0;2021-03-12|0;2021-03-14|0;2021-03-15|0;2021-03-17|0;2021-03-19|0;2021-03-21|0;2021-03-22|0;2021-03-24|0;2021-03-26|0;2021-03-28|0;2021-03-29|0;2021-03-31|0;2021-04-02|0;2021-04-04|0;2021-04-05|0;2021-04-07|0;2021-04-09|0;2021-04-11|0;2021-04-12|0;2021-04-14|0;2021-04-16|0;2021-04-18|0;2021-04-19|0;2021-04-21|0;2021-04-23|0;2021-04-25|0;2021-04-26|0;2021-04-28|0;2021-04-30|0;2021-05-03|0;2021-05-05|0;2021-05-07|0;2021-05-09|0;2021-05-10|0;2021-05-12|0;2021-05-14|0;2021-05-16|0;2021-05-17|0;2021-05-19|0;2021-05-21|0;2021-05-23|0;2021-05-24|0;2021-05-26|0;2021-05-30|0;2021-05-31|0;2021-06-02|0;2021-06-04|0;2021-06-06|0;2021-06-07|0;2021-06-09|0;2021-06-11|0;2021-06-13|0;2021-06-14|0;2021-06-18|0;2021-06-21|0;2021-06-25|0;2021-06-28|0;,,,,2020-10-20|62;2020-10-21|62;2020-10-26|62;2020-10-27|62;2020-10-28|62;2020-10-29|62;2020-10-30|62;2020-11-03|64;2020-11-05|68;2020-11-10|68;2020-11-12|68;2020-11-14|68;2020-11-16|68;2020-11-18|68;2020-11-20|89;2020-11-22|96;2020-11-23|96;2020-11-26|98;2020-11-29|98;2020-11-30|98;2020-12-02|98;2020-12-04|98;2020-12-06|98;2020-12-07|98;2020-12-09|98;2020-12-13|98;2020-12-14|98;2020-12-16|98;2020-12-21|98;2020-12-22|98;2020-12-23|98;2020-12-25|98;2020-12-27|98;2020-12-28|98;2020-12-29|98;2020-12-30|98;2021-01-01|98;2021-01-03|98;2021-01-04|98;2021-01-05|98;2021-01-06|98;2021-01-08|98;2021-01-10|98;2021-01-11|98;2021-01-13|140;2021-01-15|140;2021-01-17|140;2021-01-18|140;2021-01-20|140;2021-01-22|179;2021-01-25|179;2021-01-27|179;2021-01-29|179;2021-01-31|179;2021-02-01|179;2021-02-03|179;2021-02-05|179;2021-02-07|179;2021-02-08|179;2021-02-10|179;2021-02-12|216;2021-02-14|216;2021-02-15|216;2021-02-17|216;2021-02-19|216;2021-02-22|216;2021-02-23|216;2021-02-24|256;2021-02-26|256;2021-02-28|256;2021-03-01|256;2021-03-03|256;2021-03-05|256;2021-03-07|256;2021-03-08|256;2021-03-10|256;2021-03-12|256;2021-03-14|293;2021-03-15|293;2021-03-17|293;2021-03-19|293;2021-03-21|293;2021-03-22|293;2021-03-24|293;2021-03-26|293;2021-03-28|293;2021-03-29|293;2021-03-31|293;2021-04-02|293;2021-04-04|293;2021-04-05|293;2021-04-07|293;2021-04-09|329;2021-04-11|329;2021-04-12|329;2021-04-14|331;2021-04-16|331;2021-04-18|331;2021-04-19|331;2021-04-21|331;2021-04-23|401;2021-04-25|401;2021-04-26|401;2021-04-28|401;2021-04-30|401;2021-05-03|401;2021-05-05|401;2021-05-07|401;2021-05-09|401;2021-05-10|401;2021-05-12|401;2021-05-14|401;2021-05-16|401;2021-05-17|401;2021-05-19|401;2021-05-21|401;2021-05-23|401;2021-05-24|401;2021-05-26|401;2021-05-30|401;2021-05-31|401;2021-06-02|401;2021-06-04|401;2021-06-06|401;2021-06-07|401;2021-06-09|401;2021-06-11|401;2021-06-13|401;2021-06-14|401;2021-06-18|401;2021-06-21|401;2021-06-25|401;2021-06-28|401;,,,,,,,
1493,Utah,Central Utah Correctional Facility Gunnison,2020-10-20|1;2020-10-21|1;2020-10-26|1;2020-10-27|1;2020-10-28|1;2020-10-29|1;2020-10-30|1;2020-11-03|20;2020-11-05|22;2020-11-10|22;2020-11-12|29;2020-11-14|35;2020-11-16|35;2020-11-18|35;2020-11-20|49;2020-11-22|69;2020-11-23|69;2020-11-26|148;2020-11-29|148;2020-11-30|148;2020-12-02|216;2020-12-04|216;2020-12-06|216;2020-12-07|356;2020-12-09|468;2020-12-13|468;2020-12-14|554;2020-12-16|608;2020-12-21|862;2020-12-22|862;2020-12-23|862;2020-12-25|898;2020-12-27|898;2020-12-28|898;2020-12-29|898;2020-12-30|945;2021-01-01|945;2021-01-03|945;2021-01-04|945;2021-01-05|945;2021-01-06|968;2021-01-08|980;2021-01-10|980;2021-01-11|980;2021-01-13|989;2021-01-15|989;2021-01-17|989;2021-01-18|989;2021-01-20|989;2021-01-22|995;2021-01-25|995;2021-01-27|1010;2021-01-29|1010;2021-01-31|1010;2021-02-01|1010;2021-02-03|1010;2021-02-05|1021;2021-02-07|1021;2021-02-08|1021;2021-02-10|1021;2021-02-12|1045;2021-02-14|1045;2021-02-15|1045;2021-02-17|1045;2021-02-19|1087;2021-02-22|1087;2021-02-23|1087;2021-02-24|1087;2021-02-26|1087;2021-02-28|1087;2021-03-01|1087;2021-03-03|1087;2021-03-05|1100;2021-03-07|1100;2021-03-08|1100;2021-03-10|1103;2021-03-12|1103;2021-03-14|1105;2021-03-15|1105;2021-03-17|1106;2021-03-19|1106;2021-03-21|1106;2021-03-22|1106;2021-03-24|1106;2021-03-26|1108;2021-03-28|1108;2021-03-29|1108;2021-03-31|1108;2021-04-02|1108;2021-04-04|1108;2021-04-05|1108;2021-04-07|1108;2021-04-09|1109;2021-04-11|1109;2021-04-12|1109;2021-04-14|1109;2021-04-16|1109;2021-04-18|1109;2021-04-19|1109;2021-04-21|1109;2021-04-23|1109;2021-04-25|1109;2021-04-26|1109;2021-04-28|1109;2021-04-30|1109;2021-05-03|1109;2021-05-05|1109;2021-05-07|1109;2021-05-09|1109;2021-05-10|1109;2021-05-12|1109;2021-05-14|1109;2021-05-16|1109;2021-05-17|1109;2021-05-19|1109;2021-05-21|1109;2021-05-23|1110;2021-05-24|1110;2021-05-26|1110;2021-05-30|1110;2021-05-31|1110;2021-06-02|1110;2021-06-04|1110;2021-06-06|1110;2021-06-07|1110;2021-06-09|1110;2021-06-11|1110;2021-06-13|1110;2021-06-14|1110;2021-06-18|1111;2021-06-21|1111;2021-06-25|1111;2021-06-28|1111;,,2020-10-20|0;2020-10-21|0;2020-10-26|0;2020-10-27|0;2020-10-28|0;2020-10-29|0;2020-10-30|0;2020-11-03|0;2020-11-05|0;2020-11-10|0;2020-11-12|0;2020-11-14|0;2020-11-16|0;2020-11-18|0;2020-11-20|0;2020-11-22|0;2020-11-23|0;2020-11-26|0;2020-11-29|0;2020-11-30|0;2020-12-02|0;2020-12-04|0;2020-12-06|0;2020-12-07|0;2020-12-09|0;2020-12-13|0;2020-12-14|0;2020-12-16|0;2020-12-21|1;2020-12-22|1;2020-12-23|1;2020-12-25|1;2020-12-27|1;2020-12-28|1;2020-12-29|1;2020-12-30|2;2021-01-01|2;2021-01-03|2;2021-01-04|2;2021-01-05|2;2021-01-06|3;2021-01-08|3;2021-01-10|3;2021-01-11|3;2021-01-13|3;2021-01-15|3;2021-01-17|3;2021-01-18|3;2021-01-20|3;2021-01-22|3;2021-01-25|3;2021-01-27|3;2021-01-29|3;2021-01-31|3;2021-02-01|3;2021-02-03|3;2021-02-05|3;2021-02-07|3;2021-02-08|3;2021-02-10|3;2021-02-12|3;2021-02-14|3;2021-02-15|3;2021-02-17|3;2021-02-19|3;2021-02-22|3;2021-02-23|3;2021-02-24|3;2021-02-26|3;2021-02-28|3;2021-03-01|3;2021-03-03|3;2021-03-05|3;2021-03-07|3;2021-03-08|3;2021-03-10|3;2021-03-12|3;2021-03-14|3;2021-03-15|3;2021-03-17|3;2021-03-19|3;2021-03-21|3;2021-03-22|3;2021-03-24|3;2021-03-26|3;2021-03-28|3;2021-03-29|3;2021-03-31|3;2021-04-02|3;2021-04-04|3;2021-04-05|3;2021-04-07|3;2021-04-09|3;2021-04-11|3;2021-04-12|3;2021-04-14|3;2021-04-16|3;2021-04-18|3;2021-04-19|3;2021-04-21|3;2021-04-23|3;2021-04-25|3;2021-04-26|3;2021-04-28|3;2021-04-30|3;2021-05-03|3;2021-05-05|3;2021-05-07|3;2021-05-09|3;2021-05-10|3;2021-05-12|3;2021-05-14|3;2021-05-16|3;2021-05-17|3;2021-05-19|3;2021-05-21|3;2021-05-23|3;2021-05-24|3;2021-05-26|3;2021-05-30|3;2021-05-31|3;2021-06-02|3;2021-06-04|4;2021-06-06|4;2021-06-07|4;2021-06-09|4;2021-06-11|4;2021-06-13|4;2021-06-14|4;2021-06-18|4;2021-06-21|4;2021-06-25|4;2021-06-28|4;,,,,,,,,,,,
1494,Utah,Fortitude Treatment Center,2020-10-20|3;2020-10-21|3;2020-10-26|3;2020-10-27|3;2020-10-28|4;2020-10-29|4;2020-10-30|4;2020-11-03|3;2020-11-05|3;2020-11-10|3;2020-11-12|5;2020-11-14|5;2020-11-16|5;2020-11-18|11;2020-11-20|11;2020-11-22|11;2020-11-23|11;2020-11-26|11;2020-11-29|11;2020-11-30|11;2020-12-02|11;2020-12-04|11;2020-12-06|11;2020-12-07|13;2020-12-09|13;2020-12-13|13;2020-12-14|13;2020-12-16|13;2020-12-21|14;2020-12-22|14;2020-12-23|14;2020-12-25|15;2020-12-27|15;2020-12-28|15;2020-12-29|15;2020-12-30|30;2021-01-01|30;2021-01-03|30;2021-01-04|30;2021-01-05|30;2021-01-06|38;2021-01-08|43;2021-01-10|43;2021-01-11|43;2021-01-13|52;2021-01-15|52;2021-01-17|52;2021-01-18|52;2021-01-20|52;2021-01-22|57;2021-01-25|57;2021-01-27|59;2021-01-29|59;2021-01-31|59;2021-02-01|59;2021-02-03|59;2021-02-05|59;2021-02-07|59;2021-02-08|59;2021-02-10|59;2021-02-12|60;2021-02-14|60;2021-02-15|60;2021-02-17|60;2021-02-19|62;2021-02-22|62;2021-02-23|62;2021-02-24|63;2021-02-26|63;2021-02-28|63;2021-03-01|63;2021-03-03|63;2021-03-05|63;2021-03-07|63;2021-03-08|63;2021-03-10|63;2021-03-12|63;2021-03-14|63;2021-03-15|63;2021-03-17|63;2021-03-19|63;2021-03-21|63;2021-03-22|63;2021-03-24|63;2021-03-26|63;2021-03-28|63;2021-03-29|63;2021-03-31|63;2021-04-02|63;2021-04-04|63;2021-04-05|63;2021-04-07|63;2021-04-09|63;2021-04-11|63;2021-04-12|63;2021-04-14|63;2021-04-16|63;2021-04-18|63;2021-04-19|63;2021-04-21|63;2021-04-23|63;2021-04-25|63;2021-04-26|63;2021-04-28|63;2021-04-30|63;2021-05-03|63;2021-05-05|63;2021-05-07|63;2021-05-09|63;2021-05-10|63;2021-05-12|63;2021-05-14|63;2021-05-16|63;2021-05-17|63;2021-05-19|63;2021-05-21|63;2021-05-23|63;2021-05-24|63;2021-05-26|63;2021-05-30|63;2021-05-31|63;2021-06-02|63;2021-06-04|63;2021-06-06|63;2021-06-07|63;2021-06-09|63;2021-06-11|63;2021-06-13|63;2021-06-14|63;2021-06-18|64;2021-06-21|64;2021-06-25|64;2021-06-28|64;,,2020-10-20|0;2020-10-21|0;2020-10-26|0;2020-10-27|0;2020-10-28|0;2020-10-29|0;2020-10-30|0;2020-11-03|0;2020-11-05|0;2020-11-10|0;2020-11-12|0;2020-11-14|0;2020-11-16|0;2020-11-18|0;2020-11-20|0;2020-11-22|0;2020-11-23|0;2020-11-26|0;2020-11-29|0;2020-11-30|0;2020-12-02|0;2020-12-04|0;2020-12-06|0;2020-12-07|0;2020-12-09|0;2020-12-13|0;2020-12-14|0;2020-12-16|0;2020-12-21|0;2020-12-22|0;2020-12-23|0;2020-12-25|0;2020-12-27|0;2020-12-28|0;2020-12-29|0;2020-12-30|0;2021-01-01|0;2021-01-03|0;2021-01-04|0;2021-01-05|0;2021-01-06|0;2021-01-08|0;2021-01-10|0;2021-01-11|0;2021-01-13|0;2021-01-15|0;2021-01-17|0;2021-01-18|0;2021-01-20|0;2021-01-22|0;2021-01-25|0;2021-01-27|0;2021-01-29|0;2021-01-31|0;2021-02-01|0;2021-02-03|0;2021-02-05|0;2021-02-07|0;2021-02-08|0;2021-02-10|0;2021-02-12|0;2021-02-14|0;2021-02-15|0;2021-02-17|0;2021-02-19|0;2021-02-22|0;2021-02-23|0;2021-02-24|0;2021-02-26|0;2021-02-28|0;2021-03-01|0;2021-03-03|0;2021-03-05|0;2021-03-07|0;2021-03-08|0;2021-03-10|0;2021-03-12|0;2021-03-14|0;2021-03-15|0;2021-03-17|0;2021-03-19|0;2021-03-21|0;2021-03-22|0;2021-03-24|0;2021-03-26|0;2021-03-28|0;2021-03-29|0;2021-03-31|0;2021-04-02|0;2021-04-04|0;2021-04-05|0;2021-04-07|0;2021-04-09|0;2021-04-11|0;2021-04-12|0;2021-04-14|0;2021-04-16|0;2021-04-18|0;2021-04-19|0;2021-04-21|0;2021-04-23|0;2021-04-25|0;2021-04-26|0;2021-04-28|0;2021-04-30|0;2021-05-03|0;2021-05-05|0;2021-05-07|0;2021-05-09|0;2021-05-10|0;2021-05-12|0;2021-05-14|0;2021-05-16|0;2021-05-17|0;2021-05-19|0;2021-05-21|0;2021-05-23|0;2021-05-24|0;2021-05-26|0;2021-05-30|0;2021-05-31|0;2021-06-02|0;2021-06-04|0;2021-06-06|0;2021-06-07|0;2021-06-09|0;2021-06-11|0;2021-06-13|0;2021-06-14|0;2021-06-18|0;2021-06-21|0;2021-06-25|0;2021-06-28|0;,,,,2020-10-20|75;2020-10-21|75;2020-10-26|75;2020-10-27|75;2020-10-28|120;2020-10-29|120;2020-10-30|120;2020-11-03|119;2020-11-05|119;2020-11-10|119;2020-11-12|131;2020-11-14|131;2020-11-16|131;2020-11-18|182;2020-11-20|182;2020-11-22|189;2020-11-23|189;2020-11-26|189;2020-11-29|189;2020-11-30|189;2020-12-02|189;2020-12-04|189;2020-12-06|189;2020-12-07|231;2020-12-09|231;2020-12-13|231;2020-12-14|234;2020-12-16|234;2020-12-21|235;2020-12-22|235;2020-12-23|235;2020-12-25|239;2020-12-27|239;2020-12-28|239;2020-12-29|239;2020-12-30|308;2021-01-01|308;2021-01-03|308;2021-01-04|308;2021-01-05|308;2021-01-06|323;2021-01-08|328;2021-01-10|328;2021-01-11|328;2021-01-13|356;2021-01-15|356;2021-01-17|356;2021-01-18|356;2021-01-20|356;2021-01-22|364;2021-01-25|364;2021-01-27|367;2021-01-29|367;2021-01-31|367;2021-02-01|367;2021-02-03|367;2021-02-05|398;2021-02-07|398;2021-02-08|398;2021-02-10|398;2021-02-12|406;2021-02-14|406;2021-02-15|406;2021-02-17|406;2021-02-19|408;2021-02-22|408;2021-02-23|408;2021-02-24|450;2021-02-26|450;2021-02-28|450;2021-03-01|450;2021-03-03|450;2021-03-05|462;2021-03-07|462;2021-03-08|462;2021-03-10|462;2021-03-12|462;2021-03-14|506;2021-03-15|506;2021-03-17|506;2021-03-19|506;2021-03-21|506;2021-03-22|506;2021-03-24|506;2021-03-26|506;2021-03-28|506;2021-03-29|506;2021-03-31|506;2021-04-02|506;2021-04-04|506;2021-04-05|506;2021-04-07|506;2021-04-09|506;2021-04-11|506;2021-04-12|506;2021-04-14|512;2021-04-16|512;2021-04-18|512;2021-04-19|512;2021-04-21|512;2021-04-23|512;2021-04-25|512;2021-04-26|512;2021-04-28|512;2021-04-30|512;2021-05-03|512;2021-05-05|512;2021-05-07|512;2021-05-09|711;2021-05-10|711;2021-05-12|711;2021-05-14|711;2021-05-16|711;2021-05-17|711;2021-05-19|711;2021-05-21|711;2021-05-23|761;2021-05-24|761;2021-05-26|761;2021-05-30|761;2021-05-31|761;2021-06-02|761;2021-06-04|761;2021-06-06|761;2021-06-07|761;2021-06-09|761;2021-06-11|761;2021-06-13|761;2021-06-14|761;2021-06-18|769;2021-06-21|769;2021-06-25|769;2021-06-28|769;,,,,,,,
